Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
80.6,No disability reported,England,All modes,Other undergraduate,Medicine and dentistry,Theme 7: Student voice,12
89.3,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 1: Teaching on my course,2962.4
86.1,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 2: Learning opportunities,2963.4
86.3,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 3: Assessment and feedback,2962.4
83.1,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 4: Academic support,2961.4
68.7,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 5: Organisation and management,2962.4
86.6,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 6: Learning resources,2949.4
75.8,No disability reported,England,All modes,Other undergraduate,Subjects allied to medicine,Theme 7: Student voice,2950.4
91.3,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 1: Teaching on my course,534.2
89.4,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 2: Learning opportunities,534.2
89.5,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 3: Assessment and feedback,533.2
92.1,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 4: Academic support,534.2
85.9,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 5: Organisation and management,534.2
85.8,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 6: Learning resources,533.2
83.3,No disability reported,England,All modes,Other undergraduate,Biological and sport sciences,Theme 7: Student voice,534.2
85.2,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 1: Teaching on my course,90.6
85.1,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 2: Learning opportunities,90.6
86.1,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 3: Assessment and feedback,90.6
78.4,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 4: Academic support,90.6
66.5,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 5: Organisation and management,90.1
86.8,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 6: Learning resources,89.6
73.4,No disability reported,England,All modes,Other undergraduate,Psychology,Theme 7: Student voice,87.6
91.1,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 1: Teaching on my course,177.2
85.4,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 2: Learning opportunities,177.2
83.4,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 3: Assessment and feedback,177.2
88.4,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 4: Academic support,177.2
64.4,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 5: Organisation and management,177.2
78.3,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 6: Learning resources,177.2
72,No disability reported,England,All modes,Other undergraduate,Veterinary sciences,Theme 7: Student voice,177.2
83.7,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 1: Teaching on my course,418.4
80,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 2: Learning opportunities,418.4
82.6,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 3: Assessment and feedback,418.4
85,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 4: Academic support,418.4
65.8,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 5: Organisation and management,417.4
81.9,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 6: Learning resources,414.4
69.5,No disability reported,England,All modes,Other undergraduate,"Agriculture, food and related studies",Theme 7: Student voice,413.4
70.2,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 1: Teaching on my course,81.1
72.5,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 2: Learning opportunities,81.1
68.3,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 3: Assessment and feedback,81.1
71.2,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 4: Academic support,81.1
74.8,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 5: Organisation and management,80.1
77,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 6: Learning resources,78.1
60.9,No disability reported,England,All modes,Other undergraduate,Physical sciences,Theme 7: Student voice,79.1
92.9,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 1: Teaching on my course,32.7
92.6,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 2: Learning opportunities,32.7
98.4,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 3: Assessment and feedback,32.7
100,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 4: Academic support,32.7
93.4,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 5: Organisation and management,32.7
89.8,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 6: Learning resources,32.7
86.7,No disability reported,England,All modes,Other undergraduate,Mathematical sciences,Theme 7: Student voice,32.7
85.2,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 1: Teaching on my course,548.4
80.9,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 2: Learning opportunities,548.4
82.2,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 3: Assessment and feedback,548.4
86.6,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 4: Academic support,548.4
67.9,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 5: Organisation and management,548.4
80,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 6: Learning resources,545.9
70.2,No disability reported,England,All modes,Other undergraduate,Engineering and technology,Theme 7: Student voice,545.4
85.8,No disability reported,England,All modes,Other undergraduate,Computing,Theme 1: Teaching on my course,378.3
81,No disability reported,England,All modes,Other undergraduate,Computing,Theme 2: Learning opportunities,378.3
87,No disability reported,England,All modes,Other undergraduate,Computing,Theme 3: Assessment and feedback,378.3
89.1,No disability reported,England,All modes,Other undergraduate,Computing,Theme 4: Academic support,377.3
77.1,No disability reported,England,All modes,Other undergraduate,Computing,Theme 5: Organisation and management,377.3
82.7,No disability reported,England,All modes,Other undergraduate,Computing,Theme 6: Learning resources,378.3
78.4,No disability reported,England,All modes,Other undergraduate,Computing,Theme 7: Student voice,374.3
87.5,No disability reported,England,All modes,Other undergraduate,"Architecture, building and planning",Theme 1: Teaching on my course,56.9
87.4,No disability reported,England,All modes,Other undergraduate,"Architecture, building and planning",Theme 2: Learning opportunities,57.9
83.4,No disability reported,England,All modes,Other undergraduate,"Architecture, building and planning",Theme 3: Assessment and feedback,57.9
87.1,No disability reported,England,All modes,Other undergraduate,"Architecture, building and planning",Theme 4: Academic support,57.9
