Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
76.5,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 4: Academic support,8.5
70.6,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 5: Organisation and management,8.5
100,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 6: Learning resources,8.5
80.4,Asian,England,Full-time,Undergraduate with postgraduate component,Social sciences,Theme 7: Student voice,8.5
94.1,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 1: Teaching on my course,17
85.9,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 2: Learning opportunities,17
84.7,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 3: Assessment and feedback,17
97.1,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 4: Academic support,17
91.2,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 5: Organisation and management,17
93.8,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 6: Learning resources,16
76.5,Asian,England,Full-time,Undergraduate with postgraduate component,Law,Theme 7: Student voice,17
90.5,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 1: Teaching on my course,15.8
89.2,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 2: Learning opportunities,15.8
89.2,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 3: Assessment and feedback,15.8
93.7,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 4: Academic support,15.8
79.4,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 5: Organisation and management,15.8
96.6,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 6: Learning resources,14.8
74.6,Asian,England,Full-time,Undergraduate with postgraduate component,Business and management,Theme 7: Student voice,15.8
95.4,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 1: Teaching on my course,11.9
88.9,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 2: Learning opportunities,11.9
82.9,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,11.9
95,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 4: Academic support,11.9
66.4,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 5: Organisation and management,11.9
90.2,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 6: Learning resources,11.9
63.6,Asian,England,Full-time,Undergraduate with postgraduate component,"Geography, earth and environmental studies",Theme 7: Student voice,11.9
84.2,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,3659
80.2,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,3659
68.3,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,3659
81.7,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,3657
65.7,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,3657
86.1,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,3642
67.7,Asian,England,Full-time,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,3642
82.5,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,294.5
78.2,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,294.5
68,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,294.5
78.4,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 4: Academic support,293.5
53.6,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,294.5
84.7,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,292.5
65.5,Black,England,All modes,All undergraduates,Medicine and dentistry,Theme 7: Student voice,292.5
88.9,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,6235.5
88.1,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,6235.5
82.4,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,6236.5
80.5,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,6228.5
74.2,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,6234.1
88.4,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,6217.2
77.2,Black,England,All modes,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,6195.1
85.7,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,771.8
82.6,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,770.8
79.6,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,770.8
85,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 4: Academic support,768.8
82.3,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,767.8
86.6,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,764.8
74.6,Black,England,All modes,All undergraduates,Biological and sport sciences,Theme 7: Student voice,766.3
82.3,Black,England,All modes,All undergraduates,Psychology,Theme 1: Teaching on my course,822.5
79.1,Black,England,All modes,All undergraduates,Psychology,Theme 2: Learning opportunities,822.5
75.1,Black,England,All modes,All undergraduates,Psychology,Theme 3: Assessment and feedback,822.5
79.9,Black,England,All modes,All undergraduates,Psychology,Theme 4: Academic support,821.5
77.5,Black,England,All modes,All undergraduates,Psychology,Theme 5: Organisation and management,819.6
86.4,Black,England,All modes,All undergraduates,Psychology,Theme 6: Learning resources,813.7
71.6,Black,England,All modes,All undergraduates,Psychology,Theme 7: Student voice,813
90.1,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 1: Teaching on my course,41.7
88.2,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 2: Learning opportunities,41.7
87.7,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 3: Assessment and feedback,41.7
89.3,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 4: Academic support,41.7
83.1,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 5: Organisation and management,41.2
86.3,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 6: Learning resources,41.7
79.3,Black,England,All modes,All undergraduates,"Agriculture, food and related studies",Theme 7: Student voice,41.7
87,Black,England,All modes,All undergraduates,Physical sciences,Theme 1: Teaching on my course,201.2
83.3,Black,England,All modes,All undergraduates,Physical sciences,Theme 2: Learning opportunities,201.2
74.4,Black,England,All modes,All undergraduates,Physical sciences,Theme 3: Assessment and feedback,201.2
82.9,Black,England,All modes,All undergraduates,Physical sciences,Theme 4: Academic support,200.2
75.8,Black,England,All modes,All undergraduates,Physical sciences,Theme 5: Organisation and management,201.2
88.3,Black,England,All modes,All undergraduates,Physical sciences,Theme 6: Learning resources,199.5
73,Black,England,All modes,All undergraduates,Physical sciences,Theme 7: Student voice,199.2
84.7,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 1: Teaching on my course,108.2
81.2,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 2: Learning opportunities,109.2
81.8,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 3: Assessment and feedback,109.2
88.4,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 4: Academic support,109.2
88,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 5: Organisation and management,108.7
90.3,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 6: Learning resources,107.7
74.1,Black,England,All modes,All undergraduates,Mathematical sciences,Theme 7: Student voice,107.5
81.8,Black,England,All modes,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,833.3
81.3,Black,England,All modes,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,833.3
75.3,Black,England,All modes,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,833.3
82.3,Black,England,All modes,All undergraduates,Engineering and technology,Theme 4: Academic support,833.3
77.8,Black,England,All modes,All undergraduates,Engineering and technology,Theme 5: Organisation and management,833.3
87.1,Black,England,All modes,All undergraduates,Engineering and technology,Theme 6: Learning resources,830.3
74,Black,England,All modes,All undergraduates,Engineering and technology,Theme 7: Student voice,829.3
83.1,Black,England,All modes,All undergraduates,Computing,Theme 1: Teaching on my course,883.6
79.8,Black,England,All modes,All undergraduates,Computing,Theme 2: Learning opportunities,883.6
79.1,Black,England,All modes,All undergraduates,Computing,Theme 3: Assessment and feedback,883.6
83.4,Black,England,All modes,All undergraduates,Computing,Theme 4: Academic support,882.6
79.6,Black,England,All modes,All undergraduates,Computing,Theme 5: Organisation and management,883.6
85.8,Black,England,All modes,All undergraduates,Computing,Theme 6: Learning resources,880.6
74.5,Black,England,All modes,All undergraduates,Computing,Theme 7: Student voice,877.2
85.7,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,317.6
82.9,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,317.6
78.3,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,317.6
81.3,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,317.6
74.7,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,317.6
86,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,316.6
75.3,Black,England,All modes,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,315.6
87,Black,England,All modes,All undergraduates,Social sciences,Theme 1: Teaching on my course,3161.1
