Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
75.7,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,352
88.9,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,352
72.2,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,353
89.4,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,351
72.9,Female,Northern Ireland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,350
89.4,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,90
86.7,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,90
77.3,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,90
88.3,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 4: Academic support,90
71.1,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,90
87.6,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,90
73,Male,Northern Ireland,All modes,All undergraduates,Medicine and dentistry,Theme 7: Student voice,90
83.8,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,208.5
83.6,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,208.5
76.1,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,208.5
86.8,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,208.5
69.9,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,208.5
86.9,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,207.5
68.8,Male,Northern Ireland,All modes,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,207.5
89.1,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,177.5
84.1,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,177.5
86.7,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,177.5
86.6,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 4: Academic support,177.5
85.9,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,177.5
87,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,177.5
75.1,Male,Northern Ireland,All modes,All undergraduates,Biological and sport sciences,Theme 7: Student voice,175.5
84.9,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 1: Teaching on my course,43
80,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 2: Learning opportunities,43
79.5,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 3: Assessment and feedback,43
80.2,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 4: Academic support,43
79.1,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 5: Organisation and management,43
88.4,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 6: Learning resources,43
70.5,Male,Northern Ireland,All modes,All undergraduates,Psychology,Theme 7: Student voice,43
52.3,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 1: Teaching on my course,11
61.8,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 2: Learning opportunities,11
74.5,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 3: Assessment and feedback,11
72.7,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 4: Academic support,11
72.7,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 5: Organisation and management,11
71.2,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 6: Learning resources,11
39.4,Male,Northern Ireland,All modes,All undergraduates,"Agriculture, food and related studies",Theme 7: Student voice,11
88.6,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 1: Teaching on my course,41.6
83.9,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 2: Learning opportunities,41.6
76.7,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 3: Assessment and feedback,41.6
89.8,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 4: Academic support,41.6
87,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 5: Organisation and management,41.6
89.6,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 6: Learning resources,41.6
80.1,Male,Northern Ireland,All modes,All undergraduates,Physical sciences,Theme 7: Student voice,41.6
84.8,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 1: Teaching on my course,30.5
70.8,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 2: Learning opportunities,30.5
71.8,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 3: Assessment and feedback,30.5
88.8,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 4: Academic support,30.5
73.4,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 5: Organisation and management,30.5
86.9,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 6: Learning resources,30.5
67.7,Male,Northern Ireland,All modes,All undergraduates,Mathematical sciences,Theme 7: Student voice,29.5
83.5,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,430.4
79.2,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,430.4
77.4,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,429.4
85,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 4: Academic support,429.4
79.4,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 5: Organisation and management,429.4
85.5,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 6: Learning resources,427.9
69.7,Male,Northern Ireland,All modes,All undergraduates,Engineering and technology,Theme 7: Student voice,428.9
79.3,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 1: Teaching on my course,499
77.2,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 2: Learning opportunities,498
76.2,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 3: Assessment and feedback,498
84.2,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 4: Academic support,497
80.8,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 5: Organisation and management,497
86.2,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 6: Learning resources,498
70.8,Male,Northern Ireland,All modes,All undergraduates,Computing,Theme 7: Student voice,490
88.7,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,202.5
85.8,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,202.5
81.4,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,202.5
88.6,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,202.5
81.9,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,202.5
89.1,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,202
74.8,Male,Northern Ireland,All modes,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,202
83.5,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 1: Teaching on my course,232.7
80.5,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 2: Learning opportunities,232.7
76.7,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 3: Assessment and feedback,232.7
81,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 4: Academic support,232.7
77.4,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 5: Organisation and management,232.7
87.1,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 6: Learning resources,231.7
65.2,Male,Northern Ireland,All modes,All undergraduates,Social sciences,Theme 7: Student voice,231.7
82.1,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 1: Teaching on my course,75.3
76.9,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 2: Learning opportunities,75.3
69.7,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 3: Assessment and feedback,75.3
76.3,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 4: Academic support,75.3
69.9,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 5: Organisation and management,75.3
90.6,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 6: Learning resources,75.3
64.6,Male,Northern Ireland,All modes,All undergraduates,Law,Theme 7: Student voice,74.3
85.6,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 1: Teaching on my course,496.4
84.7,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 2: Learning opportunities,496.4
81.1,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 3: Assessment and feedback,496.4
88.2,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 4: Academic support,496.4
86.4,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 5: Organisation and management,496.4
90,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 6: Learning resources,496.4
75.4,Male,Northern Ireland,All modes,All undergraduates,Business and management,Theme 7: Student voice,492.4
91.2,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 1: Teaching on my course,29
89.8,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 2: Learning opportunities,29
82.1,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,29
93.7,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 4: Academic support,29
78.7,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 5: Organisation and management,29
94.6,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 6: Learning resources,29
74.7,Male,Northern Ireland,All modes,All undergraduates,Language and area studies,Theme 7: Student voice,29
88,Male,Northern Ireland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,60
80.4,Male,Northern Ireland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,60
80.1,Male,Northern Ireland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,60
88.2,Male,Northern Ireland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,60
81.4,Male,Northern Ireland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,60
